num_options,threshold_disapprove,threshold_approve,social_bonus_cap,num_agents,votes,util_total,util_agent
5,20,60,2,7,4.7052,0.9513378052493534,"[0.6834406343345223, 0.695706698675678, 0.7070076709084941, 0.7130174435632574, 0.7179524268921489, 0.7386146439976452, 0.7379317354329349]"
5,20,60,2,8,5.2589,0.9490290979479018,"[0.6777372769432712, 0.6866029161666767, 0.7017524558212705, 0.7017885741487372, 0.704651665020513, 0.7122043669677188, 0.7196531361679736, 0.7245228823299852]"
5,20,60,2,8,5.2553,0.954073851121672,"[0.677856266722214, 0.6879364040462014, 0.6956963690414066, 0.7057126463001615, 0.7075126603488957, 0.7179330793471338, 0.7237672529078445, 0.7322565449856646]"
5,20,60,2,9,5.795,0.9504991794170523,"[0.6647003560501211, 0.6754225830708802, 0.6805588713681588, 0.6898253352572036, 0.7056387889273426, 0.6988122939125425, 0.7102964433207972, 0.7126442159557638, 0.7198961303105091]"
5,20,60,2,9,5.8272,0.9571803307103037,"[0.6798649996365249, 0.6829193826883629, 0.685838290838247, 0.6936722295868707, 0.7031800893406497, 0.7031194254481403, 0.7155739071962007, 0.7222123797559151, 0.7324264396830128]"
5,20,70,0,3,1.8297,0.9372814589681435,"[0.7727009150210357, 0.7684280831679168, 0.779157141611445]"
5,20,70,0,3,1.8168,0.9377429403884237,"[0.7755520911492098, 0.7754768394102345, 0.770164621502713]"
5,20,70,0,4,2.2564,0.9454887150925982,"[0.7446117890434206, 0.7495674537496008, 0.7504742187961733, 0.7549460279667294]"
5,20,70,0,4,2.275,0.948209392120331,"[0.7548274745616622, 0.7520461353636865, 0.7584286443446224, 0.745196640134707]"
5,20,70,0,5,2.6924,0.9524685851771985,"[0.7373620048275815, 0.7327434158824677, 0.7404230946454248, 0.7324735403568713, 0.7360663760106866]"
5,20,70,0,5,2.692,0.9516110799038746,"[0.7390416232254713, 0.733067148036557, 0.7338854091834679, 0.7317561500811944, 0.7372344688388527]"
5,20,70,0,6,3.1042,0.9552657976399805,"[0.7256562158416188, 0.7206141586089904, 0.7217533834197014, 0.7193303368829231, 0.7214580934153674, 0.7211867101401166]"
5,20,70,0,6,3.1326,0.9553931306733701,"[0.7283952508633831, 0.7228932129545532, 0.721173776090407, 0.724802001660952, 0.7204678433600398, 0.7204421522023079]"
5,20,70,0,7,3.5183,0.9573862707067671,"[0.7164307794086826, 0.7123108267433624, 0.7130410883541716, 0.7097176991026022, 0.7113134617220679, 0.7134654727920342, 0.7093512250021666]"
5,20,70,0,7,3.5268,0.9587928515479134,"[0.7134036610598115, 0.7138642841725352, 0.7159782242164274, 0.7165267830696938, 0.713164156767009, 0.7147610176491133, 0.7133264877812171]"
5,20,70,0,8,3.9143,0.9599974926562481,"[0.7075788922845161, 0.7020483276887975, 0.7017461824637963, 0.70156163698529, 0.713375556988888, 0.7001175513838194, 0.706636205435762, 0.7077143967613405]"
5,20,70,0,8,3.9247,0.9610929769471963,"[0.7042749198054508, 0.7072508331258471, 0.7089159811627289, 0.7029469279623033, 0.7100522730705398, 0.7000183791564348, 0.7050704817207617, 0.7065122679932568]"
5,20,70,0,9,4.3283,0.9627060018698747,"[0.6978412933441883, 0.700710354514699, 0.7003051830383447, 0.7036129955570329, 0.6967217117917276, 0.7059580359624671, 0.6978011538896227, 0.6971861220248678, 0.7023784508850613]"
5,20,70,0,9,4.3202,0.9627723345384535,"[0.695962308313597, 0.695467567642473, 0.6983159800344413, 0.7024132852690828, 0.6951986685289046, 0.7069013701646512, 0.7011453796911297, 0.7041272110708501, 0.7006651925767983]"
5,20,70,1,3,1.9407,0.9140234269091007,"[0.7542988051308132, 0.7575636444543252, 0.7655314621612428]"
5,20,70,1,3,1.9347,0.9269886710843906,"[0.7591112630364116, 0.7666288802948982, 0.7788020542306785]"
5,20,70,1,4,2.4025,0.9290305483987291,"[0.7369093833530103, 0.7384868036040307, 0.7454758619224239, 0.7499683805495583]"
5,20,70,1,4,2.4055,0.9360497774437763,"[0.742968885534871, 0.7465981834649464, 0.7445190164113715, 0.7534569116973583]"
5,20,70,1,5,2.8325,0.932143717723838,"[0.7101290558753222, 0.7197396378543406, 0.7221110879575254, 0.7355778940669011, 0.7351740380181055]"
5,20,70,1,5,2.8319,0.94120998948979,"[0.7143063691860451, 0.7251193673380033, 0.7275488038663368, 0.739303739113709, 0.7416401714397248]"
5,20,70,1,6,3.2652,0.9414075120388333,"[0.702325538781727, 0.7057481449278434, 0.7167776534123381, 0.7144558267164444, 0.7215281336841903, 0.7244737868331623]"
5,20,70,1,6,3.27,0.9463102370979901,"[0.708985058112574, 0.7104330441114348, 0.7128931248778396, 0.7220560271175707, 0.7228151639721251, 0.7328023961618678]"
5,20,70,1,7,3.6769,0.9449015540745009,"[0.6923861291516633, 0.6966427484758891, 0.7005038494699319, 0.7048187379640094, 0.7086553162507885, 0.7183925464202247, 0.7197665827456472]"
5,20,70,1,7,3.6933,0.951859097206474,"[0.699241744338963, 0.7042027455054943, 0.7043740428032838, 0.7095897152323996, 0.713306337298249, 0.7235291893386964, 0.718084418346827]"
5,20,70,1,8,4.0985,0.9484865364268213,"[0.6866368064332079, 0.690785015034435, 0.6946160759013252, 0.6957041935188514, 0.7000184194989044, 0.7038217668711285, 0.7060966905810687, 0.7158407553524425]"
5,20,70,1,8,4.1101,0.953896147348471,"[0.6918262009835202, 0.6951407877756776, 0.6999483794868431, 0.7000982616717528, 0.7052815982469658, 0.7096333696752406, 0.7106607871263132, 0.719067275749791]"
5,20,70,1,9,4.5106,0.9509607793456184,"[0.6791460436125172, 0.6783207265197295, 0.6864928503063483, 0.6897789500848889, 0.6929722495367784, 0.6968339174441105, 0.7008909824247382, 0.702808419617684, 0.705801976217608]"
5,20,70,1,9,4.4922,0.9560097924909327,"[0.6811558537975854, 0.6801559250740212, 0.6948207412836881, 0.6936405895315797, 0.6928619408091833, 0.6994225974331219, 0.7000024576599433, 0.7108835379683577, 0.7101222451361368]"
5,20,70,2,3,2.2225,0.8992820562676743,"[0.7148558799785288, 0.7489659621488035, 0.7799181963564533]"
5,20,70,2,3,2.2181,0.9114742902206366,"[0.7240356011732656, 0.7619130314753586, 0.7858525158924917]"
5,20,70,2,4,2.6941,0.8966103826437697,"[0.6878150637295339, 0.7070367967881898, 0.7257534853671163, 0.7445700502590165]"
5,20,70,2,4,2.709,0.9129309538497573,"[0.6949950618860649, 0.7212606517720899, 0.7407827960580868, 0.7661710035569724]"
5,20,70,2,5,3.2441,0.9161199679568104,"[0.6770962165398527, 0.6907887395243039, 0.714036294719321, 0.7286762893112596, 0.7526343771834605]"
5,20,70,2,5,3.2427,0.9216635034191913,"[0.6812293540551453, 0.6893473234615762, 0.7118613879683829, 0.7393953290302299, 0.7613705058226343]"
5,20,70,2,6,3.7134,0.9125107302514088,"[0.657680042970267, 0.6765236951635744, 0.6937973010569587, 0.696832711274297, 0.7208771642146452, 0.728872572331636]"
5,20,70,2,6,3.7173,0.9238740694001575,"[0.663476090237102, 0.6764581613004627, 0.6960643022885366, 0.7073798882757286, 0.7258756479598757, 0.7472999885252029]"
5,20,70,2,7,4.2194,0.923798751212631,"[0.6542701977943234, 0.6662112701343571, 0.6775327545687229, 0.6890500249019086, 0.7051717099011358, 0.7133939114434529, 0.7337589029009101]"
5,20,70,2,7,4.2293,0.9315385306709111,"[0.6536604066641969, 0.6753437509667749, 0.6773808014215438, 0.6956056134014733, 0.7104441147588776, 0.7245317244521873, 0.7434934103173214]"
5,20,70,2,8,4.7113,0.9251654978884085,"[0.6495432844593688, 0.6611539441574988, 0.6694013243611522, 0.676289365429353, 0.6895981862965457, 0.6987108242487283, 0.7094568243666234, 0.7203565323207117]"
5,20,70,2,8,4.7045,0.9329390631192093,"[0.6531812439754294, 0.6646070082320263, 0.6666601772056668, 0.6795340847579694, 0.6856027596135171, 0.70287565462833, 0.7245778887221989, 0.7417101314831637]"
5,20,70,2,9,5.1911,0.9279806191732649,"[0.6397420574952359, 0.6493915289666421, 0.6579088106277002, 0.6692159975094921, 0.6837933258587728, 0.6810624941548569, 0.6951502325058577, 0.7101043063659604, 0.7241197512842352]"
5,20,70,2,9,5.2012,0.9365615013194146,"[0.6430816468053135, 0.6512365426654835, 0.6652891769668516, 0.6757435896403984, 0.6799591927458, 0.687109966434395, 0.7018013394091678, 0.7173342701065912, 0.7391727338091096]"
5,20,80,0,3,1.4175,0.9132959549313829,"[0.746176591473067, 0.745477154398583, 0.7484394368704718]"
5,20,80,0,3,1.4212,0.9133329402569782,"[0.7498442364788936, 0.7478578194507167, 0.7495514614715361]"
5,20,80,0,4,1.7486,0.9225204069207487,"[0.7285415937126014, 0.7282219885613178, 0.728125245556864, 0.7273768103219965]"
5,20,80,0,4,1.744,0.922189613443097,"[0.7306957703010525, 0.722744311745648, 0.7237712763008579, 0.7290576551561879]"
5,20,80,0,5,2.0558,0.9297245539027125,"[0.7138788773785283, 0.7148803859273807, 0.7146850116039177, 0.7111426840919325, 0.7165387734285319]"
5,20,80,0,5,2.0554,0.9288081995085864,"[0.7054769159874746, 0.7135969129214864, 0.7155816170414209, 0.7126352419578872, 0.7134247322081116]"
5,20,80,0,6,2.3771,0.9364768482526294,"[0.709057342111545, 0.706337551629268, 0.70158789029863, 0.703544309365742, 0.7066062280186839, 0.7078478223674082]"
5,20,80,0,6,2.3663,0.9374689341268452,"[0.7062609347006732, 0.7084196647870676, 0.7069714188568704, 0.704924772727135, 0.7025016877950091, 0.710099903735907]"
5,20,80,0,7,2.6711,0.9402239687273414,"[0.6947734691493542, 0.6965924454271911, 0.6991515184545147, 0.701316732764669, 0.6963337119002891, 0.6916468051214483, 0.6946053778492352]"
5,20,80,0,7,2.653,0.9391409172268146,"[0.6967191408498138, 0.6930606467471268, 0.7013621435593483, 0.6945119037949595, 0.6947384943944669, 0.6954890771123342, 0.7005536039235254]"
5,20,80,0,8,2.9319,0.9422443706930448,"[0.6902062815045692, 0.6923605386816896, 0.6904646593246255, 0.6859523303828591, 0.6852312789916495, 0.6884369863359617, 0.6858993407584629, 0.6880849569992368]"
5,20,80,0,8,2.9476,0.9429114137444407,"[0.6882583420599787, 0.694301562094668, 0.6849210806893226, 0.689101762261709, 0.6929951866595369, 0.6896132997069175, 0.6894525787163511, 0.6904736394073571]"
5,20,80,0,9,3.2256,0.9440319911522039,"[0.6832106152573533, 0.6828346536931191, 0.6829629941772767, 0.6849774599832621, 0.6846531007907882, 0.6866999383359081, 0.6776441158300202, 0.6815704625466195, 0.6846724958908862]"
5,20,80,0,9,3.2243,0.9459650472728753,"[0.6841522237909043, 0.6874475333223978, 0.6836076252351264, 0.6866300318734538, 0.6802943921348132, 0.6798431761560711, 0.6863858497938357, 0.6870062909496202, 0.6870426417647227]"
5,20,80,1,3,1.6266,0.8617793644931689,"[0.7084253840272372, 0.7159270451809009, 0.7225857372950005]"
5,20,80,1,3,1.6231,0.8850108691415529,"[0.7152749017526806, 0.727460959885428, 0.7482030811446081]"
5,20,80,1,4,2.011,0.8920792823481086,"[0.6899524123781331, 0.7049298259448317, 0.7044455602664391, 0.7361611610825717]"
5,20,80,1,4,2.0088,0.9034764333504336,"[0.694727749285499, 0.7059937510934199, 0.7264983841235397, 0.7394420787543418]"
5,20,80,1,5,2.3593,0.9024634170250477,"[0.6782934055369184, 0.6916889904261982, 0.6929278925396704, 0.7054997618658685, 0.7230970564570034]"
5,20,80,1,5,2.3534,0.9142222476934195,"[0.6883983078376039, 0.6977840013626704, 0.7002714817393436, 0.7130806647397838, 0.7279805600883476]"
5,20,80,1,6,2.68,0.9072352710723303,"[0.6671533264926295, 0.6750459340420252, 0.6792741071516091, 0.6939594945578934, 0.7026133713005129, 0.7091344548906]"
5,20,80,1,6,2.691,0.9186581201095183,"[0.6767833682361063, 0.6821975479008701, 0.6902691109465492, 0.6963518118828735, 0.7082439565828728, 0.7222775817278339]"
5,20,80,1,7,3.0013,0.912402900003047,"[0.6570265140117709, 0.665827908716168, 0.6732935161603631, 0.6741432742808086, 0.6929102064690793, 0.7009041258679701, 0.7002987839208701]"
5,20,80,1,7,3.0052,0.9205010169305496,"[0.6593674739940206, 0.6734715783834612, 0.683687595446928, 0.6821040858053217, 0.699393863079835, 0.6978115486703861, 0.7087439162476309]"
5,20,80,1,8,3.3322,0.919941393488869,"[0.652633525219552, 0.6584211828074074, 0.6643366911662174, 0.6785013653456063, 0.6800267693789297, 0.6874150202601561, 0.6958162638160785, 0.6970182167268143]"
5,20,80,1,8,3.3404,0.9288868114067709,"[0.6538799267958059, 0.6658589601318886, 0.6770381049817351, 0.6780153784086298, 0.6924867268663913, 0.6886320154114697, 0.7002283741955379, 0.7144055183488585]"
5,20,80,1,9,3.6556,0.9232909954286015,"[0.6493425462748784, 0.6552859082755785, 0.6559455635324124, 0.6617215965134422, 0.6727435713873654, 0.6766127830135011, 0.6806784072372067, 0.6917955576005759, 0.6990489795527702]"
5,20,80,1,9,3.6476,0.9319062661438092,"[0.6558143599604217, 0.6602547928173158, 0.6654921686712373, 0.6692902805247471, 0.6703274377118088, 0.6820437769511953, 0.6922856448619185, 0.6947804989484575, 0.7082098547718803]"
5,20,80,2,3,2.1081,0.8704743541663819,"[0.6758544175922108, 0.7177202592359988, 0.7738786614646176]"
5,20,80,2,3,2.1013,0.8811551710642199,"[0.6852028433572208, 0.7236475597418429, 0.7810799648128487]"
5,20,80,2,4,2.4379,0.8537870712256774,"[0.6539533678212193, 0.6767456065591632, 0.6932891365911188, 0.7090095036850443]"
5,20,80,2,4,2.4324,0.8734363951396205,"[0.6553092354519612, 0.6825800059535084, 0.7081778469911968, 0.7426626480950735]"
5,20,80,2,5,2.9494,0.8791798039023837,"[0.6405449787032097, 0.6619221165109087, 0.674897088566133, 0.6988168331222776, 0.7370716745129609]"
5,20,80,2,5,2.9522,0.8934936984760512,"[0.6402781925320922, 0.6676685671622625, 0.6862297709994637, 0.7132269886616291, 0.7544227457870142]"
5,20,80,2,6,3.3545,0.8732625797555654,"[0.625671528720975, 0.6374278306772557, 0.6584104173738254, 0.6599363458218525, 0.681818863781884, 0.7146327571241247]"
5,20,80,2,6,3.3758,0.8922275766377817,"[0.6301478946471494, 0.6454706791002269, 0.6653145357426391, 0.6845679639819561, 0.7083557642579246, 0.7387434828859034]"
5,20,80,2,7,3.8,0.8873082693129447,"[0.6255726044771617, 0.6339112658302264, 0.6432750115233702, 0.6536578784894929, 0.6720409147956298, 0.6921425959200108, 0.714348897937945]"
5,20,80,2,7,3.7996,0.8981550385817704,"[0.6233181326987771, 0.6370805183176386, 0.6488687685931392, 0.6622721883835766, 0.6821385634874797, 0.706001377783792, 0.7411534788033939]"
5,20,80,2,8,4.2882,0.8942065774948503,"[0.6132837134736476, 0.6282626678670314, 0.6339414503019628, 0.6488756429623449, 0.6565524048731718, 0.6718984967275468, 0.6913351504363824, 0.7291141086761403]"
5,20,80,2,8,4.2979,0.9082846537469217,"[0.6230880776955875, 0.6294200895915302, 0.6387367163384335, 0.6502425871199831, 0.6711494632027636, 0.6922708981365531, 0.7112941481709018, 0.7461761642945733]"
5,20,80,2,9,4.6421,0.893463211501969,"[0.6180852256857007, 0.6228126380063363, 0.6296170822077458, 0.6345375300773994, 0.6465770979878754, 0.6520748070533199, 0.6704229975428426, 0.6895628941420459, 0.7015842915932774]"
5,20,80,2,9,4.6508,0.9021418918153103,"[0.6130991350351803, 0.6237691540333793, 0.6275911942092244, 0.6402817544725777, 0.6474871351706066, 0.6599894471177404, 0.6801910534182077, 0.7032699477413746, 0.7326790092584764]"
5,30,60,0,3,2.1649,0.9481184264813928,"[0.7870198204405109, 0.7858518755982925, 0.7840859406063112]"
5,30,60,0,3,2.1533,0.9489474058575829,"[0.7855422156343131, 0.7831476310135348, 0.7884928534020823]"
5,30,60,0,4,2.7017,0.9547069041954026,"[0.7657917726783441, 0.7582707774884992, 0.7535753356051155, 0.7642217138692861]"
5,30,60,0,4,2.7014,0.9562136200778872,"[0.7574719657812544, 0.7575295554779371, 0.7642869371241983, 0.7638578797563261]"
5,30,60,0,5,3.2529,0.9622477101363418,"[0.7450266756451474, 0.750101643722471, 0.742913580948873, 0.7447212039772791, 0.7460422709108646]"
5,30,60,0,5,3.2424,0.9617927357109617,"[0.7443586413266816, 0.7484169994287455, 0.744241436833056, 0.7422577377317521, 0.7488723541360405]"
5,30,60,0,6,3.7758,0.9643561800540705,"[0.7342086393349021, 0.7302842198036126, 0.7315161141569422, 0.7327658607879006, 0.7357513246798373, 0.7333009540835315]"
5,30,60,0,6,3.7539,0.9634817391340417,"[0.7336328200232101, 0.7278294663121115, 0.7303333159962311, 0.7358513183670468, 0.7311035816425169, 0.7342018716818758]"
5,30,60,0,7,4.2667,0.9665328214973499,"[0.7206108314161312, 0.7132996539026394, 0.7253191665530562, 0.720161121434606, 0.7212126613041417, 0.7260516926075011, 0.7218824209912899]"
5,30,60,0,7,4.2822,0.9684169528718827,"[0.7251984150367136, 0.7225239727188056, 0.7227523148098483, 0.724110576834483, 0.7253209806991041, 0.7217619543575334, 0.7232575601266837]"
5,30,60,0,8,4.7813,0.9683279723466081,"[0.7171753092887102, 0.711862006127538, 0.7194395516225214, 0.7121560340015788, 0.7113383724199207, 0.710362667403741, 0.7143814015254115, 0.715965110039658]"
5,30,60,0,8,4.7737,0.9685758848822792,"[0.714237532123612, 0.71511895963539, 0.7093173449672179, 0.7115297024431008, 0.7177889462899557, 0.7153074313336303, 0.7153036794977943, 0.7114145575538761]"
5,30,60,0,9,5.2893,0.9696564051537522,"[0.7166023481270187, 0.7066984649313287, 0.7055286035761327, 0.7081715366747416, 0.7056951725555658, 0.7026172046005212, 0.7080260771022183, 0.7063448696714136, 0.7053806442796214]"
5,30,60,0,9,5.2968,0.9712442718761857,"[0.7092528118908407, 0.7066399073343721, 0.7065724522216179, 0.7087449488608691, 0.7098099668667435, 0.7044664820473953, 0.7082303597352935, 0.7092534436865323, 0.7124305944633726]"
5,30,60,1,3,2.2096,0.9405461905965363,"[0.785342531293329, 0.7828182472854033, 0.7806350176334963]"
5,30,60,1,3,2.2257,0.9440472785776856,"[0.7838229180765495, 0.7850089598861036, 0.7898502048788144]"
5,30,60,1,4,2.7802,0.948003212511224,"[0.7559418637830531, 0.7630062834994897, 0.7579745372188755, 0.7623766169273256]"
5,30,60,1,4,2.7789,0.9530332581925092,"[0.7558651035123454, 0.7557883003408309, 0.7699065682378656, 0.7672964605234075]"
5,30,60,1,5,3.3247,0.955233194628654,"[0.7372865352780592, 0.7418327192089782, 0.7420689541166826, 0.7501784978315407, 0.7455184947415926]"
5,30,60,1,5,3.3285,0.9593190496623558,"[0.7386117303359935, 0.7498234212902413, 0.745649717848168, 0.7485684078393823, 0.7473747511982818]"
5,30,60,1,6,3.8609,0.9615363824363096,"[0.7279128944644878, 0.7327838520779889, 0.7334592319131268, 0.7329036743834094, 0.7382381013561945, 0.7340843219946517]"
5,30,60,1,6,3.8501,0.9610424554094541,"[0.7351444609537923, 0.7248955784731341, 0.7346243211252358, 0.7299155915914796, 0.7306264183845724, 0.7295143568368828]"
5,30,60,1,7,4.3847,0.9632350324741926,"[0.7182340792694105, 0.7105239086795426, 0.7194470911737805, 0.7239956948183618, 0.7236618604567793, 0.7306232815893623, 0.7303199037117889]"
5,30,60,1,7,4.3777,0.9653435975304187,"[0.7191318394128523, 0.7245659399175265, 0.717823128274637, 0.7252112352538602, 0.7230794268830506, 0.7306142238237221, 0.7231848308573091]"
5,30,60,1,8,4.8999,0.9666800621309547,"[0.7118151888458915, 0.7102753600650367, 0.7127372516136367, 0.7154876159784878, 0.7150210885835899, 0.716194035117985, 0.7222413018268694, 0.7196951182129732]"
5,30,60,1,8,4.902,0.966770509839231,"[0.7125500401491524, 0.7102091012982846, 0.7153875576467339, 0.7156050781224831, 0.7173550389483603, 0.7135492838481762, 0.7200176954148744, 0.7175304780587077]"
5,30,60,1,9,5.4238,0.9679365230280751,"[0.7113402128657794, 0.702449728512878, 0.7032506617061879, 0.7115130033379314, 0.7087874519082645, 0.7088255540794188, 0.7129625294647183, 0.713514526603331, 0.7117122383064317]"
5,30,60,1,9,5.3884,0.9693451573647394,"[0.706706657403783, 0.7018685179963822, 0.7068739825729381, 0.7016468389857017, 0.7081792075089804, 0.7130987509098529, 0.7109357493627138, 0.7097743101786903, 0.713102850644596]"
5,30,60,2,3,2.3798,0.9262559428637822,"[0.7602372522116603, 0.7700031402835584, 0.78453570127779]"
5,30,60,2,3,2.3839,0.9346346622417073,"[0.7630851096652418, 0.778131739753656, 0.7945085697168722]"
5,30,60,2,4,2.9951,0.9370400715194701,"[0.7377435791425763, 0.7437262734334951, 0.7577076563678017, 0.7619597097386038]"
5,30,60,2,4,2.9961,0.9426293264178616,"[0.7366676934625392, 0.753946676548281, 0.7582536386859419, 0.7703645065341409]"
5,30,60,2,5,3.5844,0.9442152475975474,"[0.7185057873212992, 0.7290905081933977, 0.7412928480454545, 0.740689884005987, 0.7501051789305839]"
5,30,60,2,5,3.5903,0.9494190972973349,"[0.7207307869666487, 0.7298133286796818, 0.7419687892512339, 0.7519290172411155, 0.755876240240781]"
5,30,60,2,6,4.18,0.9491469388747599,"[0.7159016798397109, 0.7133436309628725, 0.718844532912076, 0.7199642286695582, 0.7353662197708428, 0.7470461417791516]"
5,30,60,2,6,4.1772,0.9535976691035285,"[0.7090254174748015, 0.7149035692692897, 0.7248388094753864, 0.7328197525983923, 0.7419482817386577, 0.7425107246994418]"
