num_options,threshold_disapprove,threshold_approve,social_bonus_cap,num_agents,votes,util_total,util_agent
5,20,80,0,16,5.1234,0.9562776024201212,"[0.6573273297727206, 0.6605444574924765, 0.6598723791036063, 0.6553832916299027, 0.6573871620869106, 0.6597067954973421, 0.6594308614680896, 0.6605781577984519, 0.6641617785287184, 0.6623629285439402, 0.6701051314673946, 0.6612404546250031, 0.6629521741120955, 0.6685648095802111, 0.6545281821919802, 0.664197685306703]"
5,20,80,1,10,3.957,0.9273707789387141,"[0.6524768554263599, 0.6494356319865769, 0.6551102228955241, 0.6509330066938471, 0.6634365076054952, 0.66639255089049, 0.6751402376194554, 0.6799607254206674, 0.6878817083858491, 0.6898735553470289]"
5,20,80,1,10,3.9412,0.932942586389514,"[0.6460833657580373, 0.6457384763718225, 0.655887785581441, 0.6605971465855969, 0.6685416518809226, 0.6761793279907612, 0.671943435195815, 0.6869757339069964, 0.6940700872637774, 0.7044983827254989]"
5,20,80,1,12,4.5625,0.9307387084660077,"[0.6362117682847757, 0.6344012956361454, 0.6469378259270245, 0.650545707811994, 0.6582846056575989, 0.6645456802661225, 0.6623546903440057, 0.6623075327552076, 0.6721478638774051, 0.6731222365673671, 0.6812431771622365, 0.6885088425985363]"
5,20,80,1,12,4.5468,0.9378192985960498,"[0.6381618388142442, 0.6490950186451322, 0.6484303400006408, 0.6586552979496252, 0.6573476070153542, 0.6608978023550619, 0.6621624673368196, 0.6631872328532271, 0.6787018156480917, 0.6899293330256455, 0.6867014031078215, 0.6964818180706941]"
5,20,80,1,14,5.1502,0.9361373188158503,"[0.6310572906644807, 0.6354376280626306, 0.6380028936824834, 0.6443850389338945, 0.6498853595233596, 0.6538301312114442, 0.6538105627613036, 0.6606225483584726, 0.6592537748336186, 0.6609203939491551, 0.6651715414051336, 0.6730825928590548, 0.6823335611583593, 0.6895431725612768]"
5,20,80,1,14,5.1651,0.9413670184573232,"[0.6348588738586085, 0.6431425643938669, 0.6418698123685767, 0.6385497468034036, 0.64889489338378, 0.6536671623694009, 0.6512921821413463, 0.6600218200621548, 0.6653331805069915, 0.6733906680828463, 0.6752452251854404, 0.6846825650135367, 0.6843866295002613, 0.6901584433686798]"
5,20,80,1,16,5.7714,0.941065191692009,"[0.6246045463912214, 0.6297508946264844, 0.6366298280183905, 0.6387599321765433, 0.6441695126620465, 0.6465188260304618, 0.6427206921515439, 0.6553653591784501, 0.6546413991405496, 0.6538001195414322, 0.6561597268313711, 0.6645623432313253, 0.6752202977787296, 0.6731108166849856, 0.6789213933097376, 0.676055535070188]"
5,20,80,1,16,5.7404,0.9438185043825753,"[0.632276954820653, 0.6328879993962468, 0.6342669747374602, 0.6404994176588251, 0.6372491267770958, 0.6475199060825246, 0.6530814615411391, 0.6492388950113177, 0.6534001720444322, 0.6554110565671127, 0.6653689516343888, 0.6662709829601837, 0.6701035905137205, 0.6739447682748162, 0.6845528132730901, 0.6841785812505303]"
5,20,80,2,10,5.1152,0.9008226994446188,"[0.6078117834576581, 0.616955466764161, 0.6210131415304199, 0.6332089999574005, 0.6322988666896777, 0.6536013057294949, 0.6564096775990323, 0.6679439452965314, 0.6935225041642814, 0.7308428259062352]"
5,20,80,2,10,5.1393,0.9121457048108871,"[0.6129883695263458, 0.6194633882638017, 0.6298496224873021, 0.635617406372314, 0.6447438740473149, 0.6528029118932959, 0.6679517741698436, 0.6793238866780754, 0.70578398018615, 0.7401843063918677]"
5,20,80,2,12,5.9575,0.9072950117461546,"[0.6124725048607276, 0.6126755816162894, 0.6176321981991564, 0.6211383032459145, 0.619977131664181, 0.6323348545845766, 0.6413770574987803, 0.6491109000253723, 0.6622485474791352, 0.6761277051245739, 0.6883515569401322, 0.7188841491062457]"
5,20,80,2,12,5.938,0.9127596995972374,"[0.610974572669098, 0.6147133322100191, 0.6145304776952227, 0.6267003268131747, 0.6301287949437736, 0.6349248576492915, 0.6446349023009192, 0.6497189110016657, 0.6662343276289268, 0.6751930891857402, 0.6993508048026905, 0.7327582019919494]"
5,20,80,2,14,6.7641,0.907025972661711,"[0.5971176631535519, 0.6116091029227556, 0.606976735241317, 0.6188266824614757, 0.6172189934053477, 0.620496675258828, 0.6269949200672505, 0.6332010177652599, 0.6389230044728715, 0.642366696021409, 0.6568725094188861, 0.668735565679183, 0.6877578556581353, 0.7047558830844292]"
5,20,80,2,14,6.7747,0.9161500447196051,"[0.6088229396647834, 0.6179472950966672, 0.6067846852662868, 0.613260439753627, 0.6235052295143009, 0.6311250498800051, 0.6272594833084372, 0.6347997169284119, 0.6487157775140484, 0.6475520589501194, 0.665101811368726, 0.6753790545901527, 0.7024364626803971, 0.7264001867654157]"
5,20,80,2,16,7.5934,0.9088631192075103,"[0.6014659860292716, 0.6099676391627555, 0.6097522763815832, 0.6111070453180825, 0.6088080253740801, 0.6100885149966624, 0.6168005055321345, 0.6215090554632723, 0.6232935274584994, 0.6314481573774818, 0.635282029975564, 0.6486787999264814, 0.6590609290040702, 0.6678113134158473, 0.6758815707035155, 0.704645654210845]"
5,20,80,2,16,7.5969,0.9168931925660985,"[0.602374941985119, 0.6022105103809128, 0.6104610710780275, 0.6105574799026872, 0.6162371552246072, 0.6170559615606864, 0.6239847056085486, 0.6253067207671641, 0.6280321492437128, 0.6334051004623413, 0.6415186035265605, 0.6481791148156306, 0.6613521861454121, 0.6760657275398002, 0.6969118790258022, 0.7312039798339208]"
5,30,60,0,10,5.7716,0.9724221595795283,"[0.7059594318321827, 0.7016140308522402, 0.7033911553954287, 0.6998081968083814, 0.7008197706887932, 0.7030046903657807, 0.6975383761316585, 0.7060011980411484, 0.6997129132242712, 0.7033330325883443]"
5,30,60,0,10,5.774,0.9726760957288492,"[0.7008102405484403, 0.702539130628427, 0.7038391006217265, 0.7016870165143834, 0.6997770903124275, 0.7018689741511641, 0.7026337430034392, 0.6993061543691133, 0.7020671597541951, 0.7058014522915297]"
5,30,60,0,12,6.7763,0.97487851457749,"[0.7035228624648786, 0.6991877275602244, 0.7013512701506234, 0.687462484520119, 0.6911389297283633, 0.6900271052118102, 0.6905997351584757, 0.6990175363331512, 0.6950890413488797, 0.691606596526452, 0.6926022355248893, 0.6914120172094295]"
5,30,60,0,12,6.7651,0.9742736687854431,"[0.6945188109470212, 0.6956796421737044, 0.6944779661022455, 0.6952695081837391, 0.6938687573322004, 0.6871322688917769, 0.6898474901543186, 0.6922874026612561, 0.6963360171743272, 0.6943290103799995, 0.6914541249583828, 0.6951742200219064]"
5,30,60,0,14,7.7117,0.9758932837717242,"[0.6873093810385359, 0.6813683629514843, 0.6874131786139493, 0.6821015643572493, 0.6907248906930452, 0.686278960334551, 0.6909871024368192, 0.6839868624393183, 0.6859791816233397, 0.6825827438192343, 0.6845089506895743, 0.6869564084813523, 0.6844196230078043, 0.6884405559206787]"
5,30,60,0,14,7.7031,0.9755862635375224,"[0.6865446225332048, 0.6850178610361092, 0.6932891696981945, 0.6856828901177255, 0.6891237217730108, 0.6847130564208979, 0.6873712416170993, 0.6834485146316159, 0.6791264813473834, 0.681058273485883, 0.684411834030321, 0.6804946848244834, 0.6875029444526374, 0.6848325395931003]"
5,30,60,0,16,8.633,0.9772640577162925,"[0.6819876295834889, 0.6770580288065284, 0.6793098487644754, 0.6829148761339828, 0.6844541015661934, 0.6820387859203609, 0.6802547416903141, 0.6732694747903377, 0.673955934075911, 0.677697977932444, 0.6804251385089322, 0.6814476636383979, 0.6798098375417151, 0.6817735889167498, 0.6705170275190108, 0.6806707522994041]"
5,30,60,0,16,8.6722,0.9781505726527124,"[0.6838895093596002, 0.6819468818123823, 0.6779680912946318, 0.6805015641746671, 0.6812867655399665, 0.6851500994668109, 0.6826514504257267, 0.6790914075483403, 0.6840715651693947, 0.6860052192531262, 0.6796297230822984, 0.6766324742199394, 0.677572513621383, 0.6800695591308565, 0.6766489596193123, 0.6831118649328831]"
5,30,60,1,10,5.8975,0.968060691295954,"[0.6946277223814249, 0.7035336272470674, 0.7007773401234757, 0.7007477032749208, 0.6996146660660085, 0.7024581522887292, 0.702403422694529, 0.6971077766562284, 0.7005539946614857, 0.7080222077095637]"
5,30,60,1,10,5.899,0.9696822019341246,"[0.6966952704953295, 0.6990849537543202, 0.6999121855101686, 0.6978852960317095, 0.7023572639086626, 0.7004700643728543, 0.7064914428054307, 0.7085257072759397, 0.7090252771964237, 0.7023281622590083]"
5,30,60,1,12,6.8999,0.972478232433727,"[0.6882110490179616, 0.6902296707461344, 0.6943714013359497, 0.6912160004155444, 0.6884909572698518, 0.6942664611919503, 0.6947590348649216, 0.693549483962047, 0.6971173542012988, 0.7014033951041777, 0.6972764416744105, 0.6941728211266027]"
5,30,60,1,12,6.8852,0.9718118470918212,"[0.6845571776764933, 0.6875121273219499, 0.6933279650232547, 0.6934131588489081, 0.6958930391666324, 0.6913472971563723, 0.6949636578979183, 0.6947764441418189, 0.6969244898367025, 0.6912084391737379, 0.6963364406519729, 0.6972368251128218]"
5,30,60,1,14,7.875,0.9749406505357044,"[0.6755747371017101, 0.679200919464772, 0.6823394242611235, 0.6881711425153227, 0.683870155987276, 0.6869070882164076, 0.6899778371275779, 0.6818540599214992, 0.6873313423792563, 0.6888212835637345, 0.6935709030698162, 0.6867271731496342, 0.6869790838721164, 0.6937606054293439]"
5,30,60,1,14,7.8804,0.9753682724316148,"[0.6816723619809947, 0.685384200713424, 0.6795062059805882, 0.6837945141852652, 0.68541103023552, 0.68679013293111, 0.6859577928090249, 0.6946688878185946, 0.6899619870147746, 0.6890495515716929, 0.6864863550579812, 0.686702258547717, 0.6866256321632881, 0.6930859741915754]"
5,30,60,1,16,8.8285,0.9753023756519631,"[0.676360622737995, 0.6776408490707541, 0.6791482959126908, 0.6734176291905762, 0.6783457944721788, 0.6816125606829655, 0.6749235819804199, 0.6803324540312636, 0.6806754199195019, 0.6797249984510809, 0.6796231837113168, 0.6745334330749011, 0.6820292620705668, 0.6875325405525881, 0.679207364810878, 0.6891166817845544]"
5,30,60,1,16,8.8314,0.975902950805677,"[0.6707359560318773, 0.6726842480780573, 0.6751201709285822, 0.6818356639699208, 0.6752568118776283, 0.6788178175971968, 0.6793904479761149, 0.6800526460187415, 0.6825215662709359, 0.6851853586885949, 0.6829259954850915, 0.6841371628772083, 0.6783060715425616, 0.6796917247473814, 0.6892452004660281, 0.6885407960064636]"
